session_id,user_id,action,timestamp,device,product_id
S000568,U00995,enter_checkout,2026-06-04 18:01:25,pc,
S005462,U00956,add_cart,2026-06-04 18:01:29,pc,P0005
S006964,U00433,add_cart,2026-06-04 18:01:41,pc,P0261
S006316,U00969,add_cart,2026-06-04 18:01:42,pc,P0039
S003632,U00775,add_cart,2026-06-04 18:02:07,pc,P0045
S009447,U03324,add_cart,2026-06-04 18:02:11,mobile,P0406
S005921,U06871,add_cart,2026-06-04 18:02:20,mobile,P0108
S006964,U00433,add_cart,2026-06-04 18:02:21,pc,P0141
S006316,U00969,enter_checkout,2026-06-04 18:02:22,pc,
S003632,U00775,add_cart,2026-06-04 18:02:56,pc,P0380
S003126,U03902,add_cart,2026-06-04 18:02:57,mobile,P0116
S005462,U00956,add_cart,2026-06-04 18:02:59,pc,P0400
S008048,U07623,add_cart,2026-06-04 18:03:09,pc,P0433
S009447,U03324,add_cart,2026-06-04 18:03:11,mobile,P0059
S008048,U07623,add_cart,2026-06-04 18:03:22,pc,P0142
S003632,U00775,add_cart,2026-06-04 18:03:42,pc,P0400
S006964,U00433,enter_checkout,2026-06-04 18:03:42,pc,
S005921,U06871,add_cart,2026-06-04 18:03:53,mobile,P0113
S008048,U07623,add_cart,2026-06-04 18:03:59,pc,P0156
S003126,U03902,add_cart,2026-06-04 18:04:22,mobile,P0237
S003126,U03902,add_cart,2026-06-04 18:04:37,mobile,P0078
S008048,U07623,add_cart,2026-06-04 18:04:40,pc,P0009
S005462,U00956,add_cart,2026-06-04 18:04:43,pc,P0231
S009447,U03324,enter_checkout,2026-06-04 18:05:06,mobile,
S003632,U00775,add_cart,2026-06-04 18:05:07,pc,P0036
S007118,U07415,add_cart,2026-06-04 18:05:11,mobile,P0132
S005921,U06871,add_cart,2026-06-04 18:05:35,mobile,P0243
S000946,U01679,add_cart,2026-06-04 18:05:38,mobile,P0001
S006316,U00969,payment_success,2026-06-04 18:05:41,pc,
S003632,U00775,enter_checkout,2026-06-04 18:05:42,pc,
S005462,U00956,add_cart,2026-06-04 18:05:57,pc,P0153
S000946,U01679,add_cart,2026-06-04 18:06:16,mobile,P0195
S003126,U03902,enter_checkout,2026-06-04 18:06:17,mobile,
S008048,U07623,add_cart,2026-06-04 18:06:28,pc,P0411
S008048,U07623,add_cart,2026-06-04 18:07:03,pc,P0198
S007118,U07415,add_cart,2026-06-04 18:07:10,mobile,P0416
S006964,U00433,payment_success,2026-06-04 18:07:19,pc,
S005462,U00956,add_cart,2026-06-04 18:07:56,pc,P0384
S004110,U02460,add_cart,2026-06-04 18:08:01,pc,P0055
S000946,U01679,add_cart,2026-06-04 18:08:02,mobile,P0058
S003126,U03902,payment_success,2026-06-04 18:08:05,mobile,
S008048,U07623,add_cart,2026-06-04 18:08:15,pc,P0184
S005462,U00956,add_cart,2026-06-04 18:08:24,pc,P0139
S003632,U00775,payment_success,2026-06-04 18:08:36,pc,
S004110,U02460,add_cart,2026-06-04 18:08:42,pc,P0065
S005462,U00956,add_cart,2026-06-04 18:08:45,pc,P0115
S000946,U01679,enter_checkout,2026-06-04 18:09:06,mobile,
S008048,U07623,add_cart,2026-06-04 18:09:09,pc,P0397
S008048,U07623,enter_checkout,2026-06-04 18:09:27,pc,
S005543,U00175,add_cart,2026-06-04 18:09:29,pc,P0309
S009447,U03324,payment_success,2026-06-04 18:09:36,mobile,
S005543,U00175,add_cart,2026-06-04 18:09:48,pc,P0272
S004110,U02460,add_cart,2026-06-04 18:09:52,pc,P0378
S004110,U02460,add_cart,2026-06-04 18:10:03,pc,P0194
S004110,U02460,add_cart,2026-06-04 18:10:26,pc,P0263
S005462,U00956,add_cart,2026-06-04 18:10:39,pc,P0487
S004110,U02460,add_cart,2026-06-04 18:11:10,pc,P0419
S008048,U07623,payment_success,2026-06-04 18:11:39,pc,
S005462,U00956,add_cart,2026-06-04 18:11:48,pc,P0323
S004110,U02460,add_cart,2026-06-04 18:11:54,pc,P0244
S004351,U06532,add_cart,2026-06-04 18:12:27,mobile,P0021
S005462,U00956,add_cart,2026-06-04 18:13:24,pc,P0342
S005462,U00956,enter_checkout,2026-06-04 18:15:07,pc,
S005462,U00956,payment_success,2026-06-04 18:16:36,pc,
S002799,U03645,add_cart,2026-06-04 18:17:07,pc,P0268
S002799,U03645,add_cart,2026-06-04 18:17:59,pc,P0117
S006811,U00963,add_cart,2026-06-04 18:18:01,mobile,P0421
S010933,U04427,add_cart,2026-06-04 18:18:06,mobile,P0432
S006811,U00963,add_cart,2026-06-04 18:18:31,mobile,P0142
S002799,U03645,add_cart,2026-06-04 18:19:00,pc,P0177
S002799,U03645,add_cart,2026-06-04 18:19:12,pc,P0480
S010933,U04427,add_cart,2026-06-04 18:19:37,mobile,P0285
S010933,U04427,add_cart,2026-06-04 18:20:03,mobile,P0031
S006811,U00963,add_cart,2026-06-04 18:20:13,mobile,P0181
S002799,U03645,add_cart,2026-06-04 18:20:34,pc,P0037
S010933,U04427,add_cart,2026-06-04 18:21:07,mobile,P0206
S002799,U03645,enter_checkout,2026-06-04 18:21:28,pc,
S010933,U04427,add_cart,2026-06-04 18:22:00,mobile,P0461
S006811,U00963,add_cart,2026-06-04 18:22:04,mobile,P0221
S010933,U04427,add_cart,2026-06-04 18:22:15,mobile,P0446
S003475,U04154,add_cart,2026-06-04 18:22:48,mobile,P0087
S006811,U00963,add_cart,2026-06-04 18:22:55,mobile,P0280
S003475,U04154,add_cart,2026-06-04 18:23:04,mobile,P0332
S010933,U04427,add_cart,2026-06-04 18:23:06,mobile,P0419
S004689,U00085,add_cart,2026-06-04 18:23:50,mobile,P0039
S010933,U04427,add_cart,2026-06-04 18:23:58,mobile,P0435
S003475,U04154,add_cart,2026-06-04 18:24:01,mobile,P0448
S010933,U04427,add_cart,2026-06-04 18:24:11,mobile,P0364
S006811,U00963,add_cart,2026-06-04 18:24:24,mobile,P0049
S004689,U00085,add_cart,2026-06-04 18:25:08,mobile,P0238
S003475,U04154,add_cart,2026-06-04 18:25:32,mobile,P0134
S003475,U04154,add_cart,2026-06-04 18:25:50,mobile,P0096
S010933,U04427,add_cart,2026-06-04 18:25:54,mobile,P0028
S006811,U00963,enter_checkout,2026-06-04 18:25:55,mobile,
S010933,U04427,add_cart,2026-06-04 18:26:04,mobile,P0215
S004689,U00085,add_cart,2026-06-04 18:26:11,mobile,P0431
S004689,U00085,add_cart,2026-06-04 18:27:22,mobile,P0146
S003475,U04154,add_cart,2026-06-04 18:27:39,mobile,P0031
S010933,U04427,add_cart,2026-06-04 18:27:49,mobile,P0182
S003475,U04154,add_cart,2026-06-04 18:28:01,mobile,P0200
S004689,U00085,add_cart,2026-06-04 18:28:03,mobile,P0340
S010933,U04427,add_cart,2026-06-04 18:28:15,mobile,P0359
S004689,U00085,add_cart,2026-06-04 18:29:05,mobile,P0277
S004689,U00085,add_cart,2026-06-04 18:29:50,mobile,P0491
S004689,U00085,add_cart,2026-06-04 18:30:30,mobile,P0408
S009107,U01101,add_cart,2026-06-04 18:31:24,mobile,P0427
S004689,U00085,add_cart,2026-06-04 18:32:00,mobile,P0304
S001077,U02548,add_cart,2026-06-04 18:32:08,mobile,P0370
S009107,U01101,add_cart,2026-06-04 18:32:16,mobile,P0252
S001077,U02548,add_cart,2026-06-04 18:32:38,mobile,P0387
S001077,U02548,add_cart,2026-06-04 18:32:48,mobile,P0245
S001077,U02548,enter_checkout,2026-06-04 18:33:04,mobile,
S004689,U00085,add_cart,2026-06-04 18:33:18,mobile,P0259
S000194,U00139,add_cart,2026-06-04 18:34:00,pc,P0369
S009107,U01101,add_cart,2026-06-04 18:34:15,mobile,P0257
S004689,U00085,add_cart,2026-06-04 18:34:44,mobile,P0210
S009107,U01101,add_cart,2026-06-04 18:34:53,mobile,P0478
S000194,U00139,add_cart,2026-06-04 18:35:14,pc,P0317
S001077,U02548,payment_success,2026-06-04 18:35:23,mobile,
S004689,U00085,add_cart,2026-06-04 18:35:28,mobile,P0068
S000194,U00139,add_cart,2026-06-04 18:35:37,pc,P0033
S004689,U00085,add_cart,2026-06-04 18:35:46,mobile,P0066
S000194,U00139,add_cart,2026-06-04 18:36:24,pc,P0388
S009107,U01101,add_cart,2026-06-04 18:36:27,mobile,P0349
S009107,U01101,add_cart,2026-06-04 18:36:52,mobile,P0403
S004689,U00085,add_cart,2026-06-04 18:37:34,mobile,P0010
S000194,U00139,add_cart,2026-06-04 18:38:14,pc,P0382
S009107,U01101,add_cart,2026-06-04 18:38:30,mobile,P0025
S004689,U00085,add_cart,2026-06-04 18:38:31,mobile,P0209
S004689,U00085,enter_checkout,2026-06-04 18:39:01,mobile,
S009107,U01101,add_cart,2026-06-04 18:39:04,mobile,P0010
S009107,U01101,enter_checkout,2026-06-04 18:39:49,mobile,
S000194,U00139,add_cart,2026-06-04 18:39:51,pc,P0300
S006934,U05049,add_cart,2026-06-04 18:40:18,mobile,P0427
S003160,U07865,add_cart,2026-06-04 18:40:22,mobile,P0311
S000194,U00139,add_cart,2026-06-04 18:40:39,pc,P0024
S006934,U05049,add_cart,2026-06-04 18:41:15,mobile,P0079
S003160,U07865,add_cart,2026-06-04 18:41:22,mobile,P0052
S003160,U07865,add_cart,2026-06-04 18:41:56,mobile,P0107
S000194,U00139,add_cart,2026-06-04 18:42:06,pc,P0359
S006934,U05049,add_cart,2026-06-04 18:42:17,mobile,P0143
S000194,U00139,add_cart,2026-06-04 18:42:27,pc,P0435
S006934,U05049,add_cart,2026-06-04 18:42:39,mobile,P0345
S003160,U07865,add_cart,2026-06-04 18:42:49,mobile,P0092
S000194,U00139,add_cart,2026-06-04 18:43:13,pc,P0038
S006934,U05049,add_cart,2026-06-04 18:43:40,mobile,P0224
S003160,U07865,add_cart,2026-06-04 18:43:44,mobile,P0217
S006934,U05049,add_cart,2026-06-04 18:44:03,mobile,P0129
S000194,U00139,add_cart,2026-06-04 18:45:00,pc,P0184
S006934,U05049,add_cart,2026-06-04 18:45:20,mobile,P0240
S003160,U07865,add_cart,2026-06-04 18:45:35,mobile,P0275
S000194,U00139,enter_checkout,2026-06-04 18:46:06,pc,
S006934,U05049,add_cart,2026-06-04 18:46:06,mobile,P0321
S003160,U07865,add_cart,2026-06-04 18:46:19,mobile,P0153
S000194,U00139,payment_success,2026-06-04 18:46:51,pc,
S006934,U05049,add_cart,2026-06-04 18:47:04,mobile,P0131
S003160,U07865,add_cart,2026-06-04 18:47:22,mobile,P0096
S006934,U05049,add_cart,2026-06-04 18:47:51,mobile,P0020
S003160,U07865,add_cart,2026-06-04 18:48:50,mobile,P0101
S006934,U05049,add_cart,2026-06-04 18:49:47,mobile,P0031
S000779,U06024,add_cart,2026-06-04 18:50:04,mobile,P0011
S002567,U01340,add_cart,2026-06-04 18:50:04,mobile,P0202
S003160,U07865,add_cart,2026-06-04 18:50:27,mobile,P0465
S002567,U01340,add_cart,2026-06-04 18:50:33,mobile,P0158
S003160,U07865,add_cart,2026-06-04 18:50:42,mobile,P0090
S002567,U01340,add_cart,2026-06-04 18:50:55,mobile,P0327
S006934,U05049,add_cart,2026-06-04 18:51:04,mobile,P0366
S003160,U07865,add_cart,2026-06-04 18:51:18,mobile,P0362
S003160,U07865,add_cart,2026-06-04 18:51:52,mobile,P0352
S000779,U06024,add_cart,2026-06-04 18:52:04,mobile,P0005
S006934,U05049,add_cart,2026-06-04 18:52:10,mobile,P0403
S008691,U01509,add_cart,2026-06-04 18:52:10,mobile,P0165
S000779,U06024,enter_checkout,2026-06-04 18:52:20,mobile,
S006934,U05049,add_cart,2026-06-04 18:52:21,mobile,P0009
S002567,U01340,enter_checkout,2026-06-04 18:52:29,mobile,
S010792,U01561,add_cart,2026-06-04 18:52:56,mobile,P0013
S008691,U01509,add_cart,2026-06-04 18:53:02,mobile,P0459
S003160,U07865,enter_checkout,2026-06-04 18:53:33,mobile,
S000779,U06024,payment_success,2026-06-04 18:53:36,mobile,
S008691,U01509,add_cart,2026-06-04 18:53:45,mobile,P0279
S008210,U00711,add_cart,2026-06-04 18:54:19,pc,P0397
S008691,U01509,add_cart,2026-06-04 18:54:25,mobile,P0273
S010792,U01561,enter_checkout,2026-06-04 18:54:39,mobile,
S008691,U01509,add_cart,2026-06-04 18:55:15,mobile,P0071
S008210,U00711,enter_checkout,2026-06-04 18:55:19,pc,
S008691,U01509,add_cart,2026-06-04 18:55:32,mobile,P0433
S003160,U07865,payment_success,2026-06-04 18:55:39,mobile,
S002567,U01340,payment_success,2026-06-04 18:55:42,mobile,
S008691,U01509,add_cart,2026-06-04 18:56:34,mobile,P0362
S008691,U01509,add_cart,2026-06-04 18:57:51,mobile,P0081
S010792,U01561,payment_success,2026-06-04 18:57:59,mobile,
S008691,U01509,add_cart,2026-06-04 18:59:22,mobile,P0271
S005629,U01292,add_cart,2026-06-04 18:59:36,pc,P0459
S005629,U01292,add_cart,2026-06-04 18:59:47,pc,P0383
S008691,U01509,add_cart,2026-06-04 18:59:50,mobile,P0306
S005629,U01292,add_cart,2026-06-04 19:00:25,pc,P0242
S005629,U01292,add_cart,2026-06-04 19:00:50,pc,P0430
S008691,U01509,add_cart,2026-06-04 19:00:50,mobile,P0229
S005629,U01292,add_cart,2026-06-04 19:01:01,pc,P0444
S005629,U01292,add_cart,2026-06-04 19:01:52,pc,P0331
S008691,U01509,add_cart,2026-06-04 19:02:31,mobile,P0143
S004139,U05962,add_cart,2026-06-04 19:03:14,pc,P0187
S005629,U01292,add_cart,2026-06-04 19:03:42,pc,P0371
S004139,U05962,add_cart,2026-06-04 19:03:55,pc,P0437
S004139,U05962,enter_checkout,2026-06-04 19:04:08,pc,
S008691,U01509,add_cart,2026-06-04 19:04:18,mobile,P0414
S004139,U05962,payment_success,2026-06-04 19:04:55,pc,
S009790,U06561,add_cart,2026-06-04 19:04:55,mobile,P0167
S009790,U06561,add_cart,2026-06-04 19:05:08,mobile,P0390
S009790,U06561,add_cart,2026-06-04 19:05:40,mobile,P0124
S009790,U06561,add_cart,2026-06-04 19:05:55,mobile,P0036
S005148,U06965,add_cart,2026-06-04 19:06:08,mobile,P0294
S008691,U01509,add_cart,2026-06-04 19:06:11,mobile,P0170
S005148,U06965,add_cart,2026-06-04 19:06:26,mobile,P0201
S010869,U06107,add_cart,2026-06-04 19:06:58,mobile,P0373
S005148,U06965,enter_checkout,2026-06-04 19:07:42,mobile,
S008691,U01509,add_cart,2026-06-04 19:07:48,mobile,P0369
S009790,U06561,add_cart,2026-06-04 19:07:55,mobile,P0493
S010869,U06107,add_cart,2026-06-04 19:08:04,mobile,P0153
S010869,U06107,add_cart,2026-06-04 19:08:22,mobile,P0139
S005148,U06965,payment_success,2026-06-04 19:08:27,mobile,
S008691,U01509,enter_checkout,2026-06-04 19:09:01,mobile,
S009790,U06561,add_cart,2026-06-04 19:09:04,mobile,P0100
S009790,U06561,add_cart,2026-06-04 19:09:16,mobile,P0125
S003328,U05028,add_cart,2026-06-04 19:09:20,mobile,P0295
S010869,U06107,add_cart,2026-06-04 19:09:29,mobile,P0345
S010869,U06107,add_cart,2026-06-04 19:10:09,mobile,P0422
S009790,U06561,add_cart,2026-06-04 19:10:17,mobile,P0362
S009790,U06561,enter_checkout,2026-06-04 19:10:28,mobile,
S003328,U05028,add_cart,2026-06-04 19:10:59,mobile,P0219
S010869,U06107,add_cart,2026-06-04 19:11:07,mobile,P0223
S002033,U04836,add_cart,2026-06-04 19:11:22,pc,P0396
S003328,U05028,add_cart,2026-06-04 19:11:26,mobile,P0260
S002033,U04836,add_cart,2026-06-04 19:11:42,pc,P0019
S010869,U06107,add_cart,2026-06-04 19:11:58,mobile,P0351
S002410,U01396,add_cart,2026-06-04 19:12:22,pc,P0145
S003328,U05028,add_cart,2026-06-04 19:12:48,mobile,P0143
S002033,U04836,add_cart,2026-06-04 19:13:10,pc,P0432
S002410,U01396,add_cart,2026-06-04 19:13:15,pc,P0080
S003599,U02765,add_cart,2026-06-04 19:13:17,pc,P0059
S002033,U04836,enter_checkout,2026-06-04 19:13:45,pc,
S010869,U06107,add_cart,2026-06-04 19:13:45,mobile,P0108
S002914,U02170,add_cart,2026-06-04 19:13:51,mobile,P0148
S005838,U03309,add_cart,2026-06-04 19:14:03,pc,P0013
S002410,U01396,add_cart,2026-06-04 19:14:14,pc,P0167
S003328,U05028,add_cart,2026-06-04 19:14:25,mobile,P0267
S002410,U01396,add_cart,2026-06-04 19:14:35,pc,P0181
S005838,U03309,add_cart,2026-06-04 19:14:57,pc,P0373
S008689,U04822,add_cart,2026-06-04 19:15:03,pc,P0413
S003599,U02765,add_cart,2026-06-04 19:15:13,pc,P0485
S002914,U02170,add_cart,2026-06-04 19:15:15,mobile,P0231
S010869,U06107,add_cart,2026-06-04 19:15:18,mobile,P0119
S003599,U02765,enter_checkout,2026-06-04 19:15:39,pc,
S002914,U02170,add_cart,2026-06-04 19:15:47,mobile,P0422
S002410,U01396,enter_checkout,2026-06-04 19:15:56,pc,
S005838,U03309,add_cart,2026-06-04 19:15:56,pc,P0122
S003328,U05028,add_cart,2026-06-04 19:16:03,mobile,P0354
S008689,U04822,add_cart,2026-06-04 19:16:22,pc,P0276
S010869,U06107,add_cart,2026-06-04 19:16:22,mobile,P0324
S005838,U03309,add_cart,2026-06-04 19:16:24,pc,P0416
S008689,U04822,add_cart,2026-06-04 19:17:06,pc,P0058
S003328,U05028,add_cart,2026-06-04 19:17:09,mobile,P0105
S002914,U02170,add_cart,2026-06-04 19:17:17,mobile,P0091
S002914,U02170,add_cart,2026-06-04 19:17:45,mobile,P0256
S010869,U06107,add_cart,2026-06-04 19:17:45,mobile,P0030
S005838,U03309,enter_checkout,2026-06-04 19:17:54,pc,
S001299,U04004,add_cart,2026-06-04 19:18:14,pc,P0259
S003328,U05028,add_cart,2026-06-04 19:18:28,mobile,P0138
S001299,U04004,add_cart,2026-06-04 19:18:30,pc,P0490
S008689,U04822,add_cart,2026-06-04 19:18:34,pc,P0329
S007896,U05744,add_cart,2026-06-04 19:18:42,pc,P0119
S007896,U05744,add_cart,2026-06-04 19:19:19,pc,P0081
S002914,U02170,add_cart,2026-06-04 19:19:22,mobile,P0424
S001299,U04004,add_cart,2026-06-04 19:19:30,pc,P0465
S010869,U06107,add_cart,2026-06-04 19:19:33,mobile,P0290
S008689,U04822,add_cart,2026-06-04 19:19:42,pc,P0405
S008710,U00021,add_cart,2026-06-04 19:19:42,pc,P0222
S003328,U05028,add_cart,2026-06-04 19:20:02,mobile,P0390
S008689,U04822,add_cart,2026-06-04 19:20:05,pc,P0165
S002410,U01396,payment_success,2026-06-04 19:20:06,pc,
S002914,U02170,add_cart,2026-06-04 19:20:24,mobile,P0292
S003599,U02765,payment_success,2026-06-04 19:20:35,pc,
S007896,U05744,add_cart,2026-06-04 19:20:51,pc,P0300
S003328,U05028,add_cart,2026-06-04 19:21:06,mobile,P0118
S001299,U04004,add_cart,2026-06-04 19:21:13,pc,P0268
S008710,U00021,add_cart,2026-06-04 19:21:21,pc,P0050
S010869,U06107,add_cart,2026-06-04 19:21:32,mobile,P0325
S007896,U05744,add_cart,2026-06-04 19:21:52,pc,P0051
S002914,U02170,add_cart,2026-06-04 19:22:06,mobile,P0117
S001299,U04004,add_cart,2026-06-04 19:22:11,pc,P0135
S007896,U05744,add_cart,2026-06-04 19:22:19,pc,P0143
S008710,U00021,add_cart,2026-06-04 19:22:26,pc,P0403
S001299,U04004,add_cart,2026-06-04 19:22:31,pc,P0142
S003328,U05028,enter_checkout,2026-06-04 19:22:36,mobile,
S007896,U05744,add_cart,2026-06-04 19:22:40,pc,P0448
S010869,U06107,add_cart,2026-06-04 19:22:58,mobile,P0271
S000920,U00185,add_cart,2026-06-04 19:23:15,mobile,P0358
S008710,U00021,add_cart,2026-06-04 19:23:19,pc,P0015
S007896,U05744,add_cart,2026-06-04 19:23:20,pc,P0196
S007896,U05744,enter_checkout,2026-06-04 19:23:31,pc,
S000920,U00185,add_cart,2026-06-04 19:23:42,mobile,P0257
S002914,U02170,enter_checkout,2026-06-04 19:23:46,mobile,
S001299,U04004,add_cart,2026-06-04 19:23:50,pc,P0109
S008710,U00021,add_cart,2026-06-04 19:24:08,pc,P0402
S010869,U06107,enter_checkout,2026-06-04 19:24:44,mobile,
S000920,U00185,add_cart,2026-06-04 19:24:51,mobile,P0266
S008710,U00021,add_cart,2026-06-04 19:25:34,pc,P0176
S001299,U04004,add_cart,2026-06-04 19:25:36,pc,P0235
S003328,U05028,payment_success,2026-06-04 19:25:57,mobile,
S000920,U00185,add_cart,2026-06-04 19:26:19,mobile,P0092
S008710,U00021,add_cart,2026-06-04 19:26:33,pc,P0100
S008710,U00021,add_cart,2026-06-04 19:27:08,pc,P0338
S008944,U03057,add_cart,2026-06-04 19:28:04,mobile,P0140
S007896,U05744,payment_success,2026-06-04 19:28:07,pc,
S000920,U00185,add_cart,2026-06-04 19:28:15,mobile,P0426
S010869,U06107,payment_success,2026-06-04 19:28:38,mobile,
S008710,U00021,add_cart,2026-06-04 19:28:55,pc,P0323
S008710,U00021,add_cart,2026-06-04 19:29:25,pc,P0361
S001570,U00264,add_cart,2026-06-04 19:29:30,mobile,P0398
S006949,U00467,add_cart,2026-06-04 19:29:32,mobile,P0318
S006949,U00467,add_cart,2026-06-04 19:29:48,mobile,P0010
S008944,U03057,add_cart,2026-06-04 19:29:53,mobile,P0312
S000920,U00185,add_cart,2026-06-04 19:29:54,mobile,P0142
S000920,U00185,add_cart,2026-06-04 19:30:11,mobile,P0170
S008944,U03057,add_cart,2026-06-04 19:30:19,mobile,P0243
S006949,U00467,add_cart,2026-06-04 19:30:30,mobile,P0227
S008710,U00021,add_cart,2026-06-04 19:30:34,pc,P0075
S001570,U00264,add_cart,2026-06-04 19:30:45,mobile,P0457
S008944,U03057,add_cart,2026-06-04 19:30:48,mobile,P0407
S001570,U00264,add_cart,2026-06-04 19:31:03,mobile,P0097
S001570,U00264,add_cart,2026-06-04 19:31:21,mobile,P0169
S002102,U05941,add_cart,2026-06-04 19:31:45,mobile,P0148
S000920,U00185,add_cart,2026-06-04 19:31:47,mobile,P0372
S008944,U03057,add_cart,2026-06-04 19:31:52,mobile,P0399
S001570,U00264,add_cart,2026-06-04 19:31:57,mobile,P0334
S008710,U00021,add_cart,2026-06-04 19:31:58,pc,P0244
S006949,U00467,add_cart,2026-06-04 19:32:08,mobile,P0022
S002102,U05941,add_cart,2026-06-04 19:32:13,mobile,P0349
S001570,U00264,add_cart,2026-06-04 19:32:34,mobile,P0485
S000920,U00185,add_cart,2026-06-04 19:33:25,mobile,P0498
S006949,U00467,add_cart,2026-06-04 19:33:39,mobile,P0329
S008944,U03057,add_cart,2026-06-04 19:33:40,mobile,P0202
S008710,U00021,enter_checkout,2026-06-04 19:33:45,pc,
S002102,U05941,add_cart,2026-06-04 19:33:50,mobile,P0373
S001570,U00264,add_cart,2026-06-04 19:34:03,mobile,P0390
S000920,U00185,enter_checkout,2026-06-04 19:34:18,mobile,
S008944,U03057,add_cart,2026-06-04 19:34:21,mobile,P0198
S006949,U00467,add_cart,2026-06-04 19:34:24,mobile,P0436
S002102,U05941,add_cart,2026-06-04 19:34:35,mobile,P0442
S002102,U05941,add_cart,2026-06-04 19:34:48,mobile,P0338
S001570,U00264,add_cart,2026-06-04 19:35:13,mobile,P0474
S006949,U00467,add_cart,2026-06-04 19:35:13,mobile,P0466
S002102,U05941,add_cart,2026-06-04 19:35:18,mobile,P0411
S008944,U03057,add_cart,2026-06-04 19:35:25,mobile,P0300
S001570,U00264,add_cart,2026-06-04 19:35:47,mobile,P0048
S002102,U05941,add_cart,2026-06-04 19:35:55,mobile,P0074
S008944,U03057,add_cart,2026-06-04 19:35:56,mobile,P0011
S006949,U00467,add_cart,2026-06-04 19:36:25,mobile,P0303
S001570,U00264,add_cart,2026-06-04 19:36:51,mobile,P0215
S006949,U00467,add_cart,2026-06-04 19:37:07,mobile,P0354
S003863,U06346,add_cart,2026-06-04 19:37:17,mobile,P0087
S002102,U05941,add_cart,2026-06-04 19:37:21,mobile,P0225
S008710,U00021,payment_success,2026-06-04 19:37:25,pc,
S003863,U06346,add_cart,2026-06-04 19:37:55,mobile,P0379
S008944,U03057,add_cart,2026-06-04 19:37:55,mobile,P0098
S002102,U05941,add_cart,2026-06-04 19:37:57,mobile,P0374
S001570,U00264,add_cart,2026-06-04 19:37:58,mobile,P0206
S006949,U00467,add_cart,2026-06-04 19:38:10,mobile,P0422
S001570,U00264,enter_checkout,2026-06-04 19:38:11,mobile,
S008944,U03057,add_cart,2026-06-04 19:38:27,mobile,P0004
S006949,U00467,add_cart,2026-06-04 19:38:31,mobile,P0469
S003863,U06346,add_cart,2026-06-04 19:38:39,mobile,P0276
S002102,U05941,add_cart,2026-06-04 19:38:57,mobile,P0055
S003863,U06346,add_cart,2026-06-04 19:39:15,mobile,P0287
S008944,U03057,add_cart,2026-06-04 19:39:49,mobile,P0130
S001570,U00264,payment_success,2026-06-04 19:39:50,mobile,
S006949,U00467,add_cart,2026-06-04 19:40:21,mobile,P0051
S001896,U06240,add_cart,2026-06-04 19:40:40,mobile,P0455
S008944,U03057,add_cart,2026-06-04 19:40:51,mobile,P0057
S002102,U05941,add_cart,2026-06-04 19:40:57,mobile,P0271
S003863,U06346,add_cart,2026-06-04 19:41:06,mobile,P0392
S008944,U03057,add_cart,2026-06-04 19:41:52,mobile,P0034
S006949,U00467,add_cart,2026-06-04 19:42:14,mobile,P0197
S001896,U06240,add_cart,2026-06-04 19:42:28,mobile,P0416
S002102,U05941,add_cart,2026-06-04 19:42:32,mobile,P0118
S003863,U06346,add_cart,2026-06-04 19:42:32,mobile,P0072
S001896,U06240,add_cart,2026-06-04 19:42:48,mobile,P0264
S002102,U05941,add_cart,2026-06-04 19:42:58,mobile,P0068
S001896,U06240,add_cart,2026-06-04 19:43:14,mobile,P0108
S003863,U06346,add_cart,2026-06-04 19:43:15,mobile,P0240
S008944,U03057,enter_checkout,2026-06-04 19:43:35,mobile,
S008568,U01451,add_cart,2026-06-04 19:43:59,mobile,P0190
S002102,U05941,add_cart,2026-06-04 19:44:08,mobile,P0436
S001896,U06240,add_cart,2026-06-04 19:44:10,mobile,P0274
S003863,U06346,add_cart,2026-06-04 19:44:20,mobile,P0213
S008568,U01451,add_cart,2026-06-04 19:44:57,mobile,P0186
S003863,U06346,add_cart,2026-06-04 19:44:59,mobile,P0358
S002102,U05941,enter_checkout,2026-06-04 19:45:07,mobile,
S001896,U06240,add_cart,2026-06-04 19:45:42,mobile,P0144
S008944,U03057,payment_success,2026-06-04 19:45:43,mobile,
S003863,U06346,enter_checkout,2026-06-04 19:45:56,mobile,
S001896,U06240,add_cart,2026-06-04 19:46:54,mobile,P0188
S009338,U02317,add_cart,2026-06-04 19:46:58,mobile,P0095
S008622,U05682,add_cart,2026-06-04 19:47:01,pc,P0472
S003863,U06346,payment_success,2026-06-04 19:47:19,mobile,
S008622,U05682,add_cart,2026-06-04 19:47:24,pc,P0449
S008622,U05682,add_cart,2026-06-04 19:48:12,pc,P0383
S001896,U06240,add_cart,2026-06-04 19:48:14,mobile,P0205
S007809,U05825,add_cart,2026-06-04 19:48:47,mobile,P0236
S004992,U00692,add_cart,2026-06-04 19:48:51,pc,P0088
S009338,U02317,add_cart,2026-06-04 19:48:55,mobile,P0075
S007809,U05825,add_cart,2026-06-04 19:48:58,mobile,P0298
S006035,U03040,add_cart,2026-06-04 19:49:31,pc,P0087
S001896,U06240,add_cart,2026-06-04 19:49:44,mobile,P0325
S009338,U02317,add_cart,2026-06-04 19:49:44,mobile,P0298
S008622,U05682,add_cart,2026-06-04 19:49:53,pc,P0478
S001896,U06240,enter_checkout,2026-06-04 19:49:55,mobile,
S009338,U02317,add_cart,2026-06-04 19:49:58,mobile,P0490
